machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;32;32;14;asandPile;tiled;default;100;static;cores;;none;145847
cezanne;512;32;32;14;asandPile;omp_tiled;default;100;static;cores;;none;40938
cezanne;512;32;32;14;asandPile;omp_task;default;100;static;cores;;none;84671
cezanne;512;64;64;14;asandPile;seq;default;100;static;cores;;none;142037
cezanne;512;64;64;14;asandPile;tiled;default;100;static;cores;;none;144947
cezanne;512;64;64;14;asandPile;omp_tiled;default;100;static;cores;;none;53264
cezanne;512;64;64;14;asandPile;omp_task;default;100;static;cores;;none;78355
cezanne;512;8;8;18;asandPile;seq;default;100;static;cores;;none;141987
cezanne;512;8;8;18;asandPile;tiled;default;100;static;cores;;none;149390
cezanne;512;8;8;18;asandPile;omp_tiled;default;100;static;cores;;none;28178
cezanne;512;8;8;18;asandPile;omp_task;default;100;static;cores;;none;922735
cezanne;512;16;16;18;asandPile;seq;default;100;static;cores;;none;142206
cezanne;512;16;16;18;asandPile;tiled;default;100;static;cores;;none;147031
cezanne;512;16;16;18;asandPile;omp_tiled;default;100;static;cores;;none;34220
cezanne;512;16;16;18;asandPile;omp_task;default;100;static;cores;;none;307951
cezanne;512;32;32;18;asandPile;seq;default;100;static;cores;;none;151368
cezanne;512;32;32;18;asandPile;tiled;default;100;static;cores;;none;145040
cezanne;512;32;32;18;asandPile;omp_tiled;default;100;static;cores;;none;42749
cezanne;512;32;32;18;asandPile;omp_task;default;100;static;cores;;none;113164
cezanne;512;64;64;18;asandPile;seq;default;100;static;cores;;none;143122
cezanne;512;64;64;18;asandPile;tiled;default;100;static;cores;;none;144683
cezanne;512;64;64;18;asandPile;omp_tiled;default;100;static;cores;;none;57489
cezanne;512;64;64;18;asandPile;omp_task;default;100;static;cores;;none;79307
cezanne;512;8;8;22;asandPile;seq;default;100;static;cores;;none;142593
cezanne;512;8;8;22;asandPile;tiled;default;100;static;cores;;none;149037
cezanne;512;8;8;22;asandPile;omp_tiled;default;100;static;cores;;none;25164
cezanne;512;8;8;22;asandPile;omp_task;default;100;static;cores;;none;1066514
cezanne;512;16;16;22;asandPile;seq;default;100;static;cores;;none;143572
cezanne;512;16;16;22;asandPile;tiled;default;100;static;cores;;none;147850
cezanne;512;16;16;22;asandPile;omp_tiled;default;100;static;cores;;none;29168
cezanne;512;16;16;22;asandPile;omp_task;default;100;static;cores;;none;371490
cezanne;512;32;32;22;asandPile;seq;default;100;static;cores;;none;143554
cezanne;512;32;32;22;asandPile;tiled;default;100;static;cores;;none;145381
cezanne;512;32;32;22;asandPile;omp_tiled;default;100;static;cores;;none;47858
cezanne;512;32;32;22;asandPile;omp_task;default;100;static;cores;;none;132873
cezanne;512;64;64;22;asandPile;seq;default;100;static;cores;;none;143266
cezanne;512;64;64;22;asandPile;tiled;default;100;static;cores;;none;145499
cezanne;512;64;64;22;asandPile;omp_tiled;default;100;static;cores;;none;56242
cezanne;512;64;64;22;asandPile;omp_task;default;100;static;cores;;none;80099
cezanne;512;8;8;26;asandPile;seq;default;100;static;cores;;none;143773
cezanne;512;8;8;26;asandPile;tiled;default;100;static;cores;;none;146794
cezanne;512;8;8;26;asandPile;omp_tiled;default;100;static;cores;;none;32121
cezanne;512;8;8;26;asandPile;omp_task;default;100;static;cores;;none;1251969
cezanne;512;16;16;26;asandPile;seq;default;100;static;cores;;none;145110
cezanne;512;16;16;26;asandPile;tiled;default;100;static;cores;;none;147159
cezanne;512;16;16;26;asandPile;omp_tiled;default;100;static;cores;;none;31164
cezanne;512;16;16;26;asandPile;omp_task;default;100;static;cores;;none;401320
cezanne;512;32;32;26;asandPile;seq;default;100;static;cores;;none;142019
cezanne;512;32;32;26;asandPile;tiled;default;100;static;cores;;none;147458
cezanne;512;32;32;26;asandPile;omp_tiled;default;100;static;cores;;none;50360
