machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;16;16;30;ssandPile;omp_lazy;default;100;static;cores;;none;33343
cezanne;512;32;32;30;ssandPile;omp_tiled;default;100;static;cores;;none;31762
cezanne;512;32;32;30;ssandPile;omp_lazy;default;100;static;cores;;none;31607
cezanne;512;64;64;30;ssandPile;omp_tiled;default;100;static;cores;;none;36604
cezanne;512;64;64;30;ssandPile;omp_lazy;default;100;static;cores;;none;37056
cezanne;512;8;8;34;ssandPile;omp_tiled;default;100;static;cores;;none;29812
cezanne;512;8;8;34;ssandPile;omp_lazy;default;100;static;cores;;none;31615
cezanne;512;16;16;34;ssandPile;omp_tiled;default;100;static;cores;;none;29507
cezanne;512;16;16;34;ssandPile;omp_lazy;default;100;static;cores;;none;31880
cezanne;512;32;32;34;ssandPile;omp_tiled;default;100;static;cores;;none;32900
cezanne;512;32;32;34;ssandPile;omp_lazy;default;100;static;cores;;none;30395
cezanne;512;64;64;34;ssandPile;omp_tiled;default;100;static;cores;;none;30400
cezanne;512;64;64;34;ssandPile;omp_lazy;default;100;static;cores;;none;33256
cezanne;512;8;8;38;ssandPile;omp_tiled;default;100;static;cores;;none;32946
cezanne;512;8;8;38;ssandPile;omp_lazy;default;100;static;cores;;none;28245
cezanne;512;16;16;38;ssandPile;omp_tiled;default;100;static;cores;;none;29481
cezanne;512;16;16;38;ssandPile;omp_lazy;default;100;static;cores;;none;28927
cezanne;512;32;32;38;ssandPile;omp_tiled;default;100;static;cores;;none;29232
cezanne;512;32;32;38;ssandPile;omp_lazy;default;100;static;cores;;none;32023
cezanne;512;64;64;38;ssandPile;omp_tiled;default;100;static;cores;;none;31712
cezanne;512;64;64;38;ssandPile;omp_lazy;default;100;static;cores;;none;33148
cezanne;512;8;8;42;ssandPile;omp_tiled;default;100;static;cores;;none;26632
cezanne;512;8;8;42;ssandPile;omp_lazy;default;100;static;cores;;none;27769
cezanne;512;16;16;42;ssandPile;omp_tiled;default;100;static;cores;;none;28225
cezanne;512;16;16;42;ssandPile;omp_lazy;default;100;static;cores;;none;28116
cezanne;512;32;32;42;ssandPile;omp_tiled;default;100;static;cores;;none;28607
cezanne;512;32;32;42;ssandPile;omp_lazy;default;100;static;cores;;none;28227
cezanne;512;64;64;42;ssandPile;omp_tiled;default;100;static;cores;;none;31642
cezanne;512;64;64;42;ssandPile;omp_lazy;default;100;static;cores;;none;32388
cezanne;512;8;8;46;ssandPile;omp_tiled;default;100;static;cores;;none;27468
cezanne;512;8;8;46;ssandPile;omp_lazy;default;100;static;cores;;none;26562
cezanne;512;16;16;46;ssandPile;omp_tiled;default;100;static;cores;;none;46854
cezanne;512;16;16;46;ssandPile;omp_lazy;default;100;static;cores;;none;32868
cezanne;512;32;32;46;ssandPile;omp_tiled;default;100;static;cores;;none;30930
cezanne;512;32;32;46;ssandPile;omp_lazy;default;100;static;cores;;none;26808
cezanne;512;64;64;46;ssandPile;omp_tiled;default;100;static;cores;;none;30975
cezanne;512;64;64;46;ssandPile;omp_lazy;default;100;static;cores;;none;31148
