machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;64;64;22;asandPile;lazy;default;100;dynamic;cores;;none;148686
kira;512;32;32;22;asandPile;omp_lazy;default;100;dynamic;cores;;none;58644
kira;512;64;64;22;asandPile;omp_lazy;default;100;dynamic;cores;;none;93611
kira;512;32;32;26;asandPile;seq;default;100;dynamic;cores;;none;142771
kira;512;64;64;26;asandPile;seq;default;100;dynamic;cores;;none;143453
kira;512;32;32;26;asandPile;tiled;default;100;dynamic;cores;;none;151284
kira;512;64;64;26;asandPile;tiled;default;100;dynamic;cores;;none;144133
kira;512;32;32;26;asandPile;omp_tiled;default;100;dynamic;cores;;none;134439
kira;512;64;64;26;asandPile;omp_tiled;default;100;dynamic;cores;;none;208373
kira;512;32;32;26;asandPile;omp_task;default;100;dynamic;cores;;none;163899
kira;512;64;64;26;asandPile;omp_task;default;100;dynamic;cores;;none;186420
kira;512;32;32;26;asandPile;lazy;default;100;dynamic;cores;;none;145926
kira;512;64;64;26;asandPile;lazy;default;100;dynamic;cores;;none;142486
kira;512;32;32;26;asandPile;omp_lazy;default;100;dynamic;cores;;none;198003
kira;512;64;64;26;asandPile;omp_lazy;default;100;dynamic;cores;;none;248073
kira;512;32;32;30;asandPile;seq;default;100;dynamic;cores;;none;144310
kira;512;64;64;30;asandPile;seq;default;100;dynamic;cores;;none;146688
kira;512;32;32;30;asandPile;tiled;default;100;dynamic;cores;;none;148919
kira;512;64;64;30;asandPile;tiled;default;100;dynamic;cores;;none;147154
kira;512;32;32;30;asandPile;omp_tiled;default;100;dynamic;cores;;none;152444
kira;512;64;64;30;asandPile;omp_tiled;default;100;dynamic;cores;;none;195493
kira;512;32;32;30;asandPile;omp_task;default;100;dynamic;cores;;none;161612
kira;512;64;64;30;asandPile;omp_task;default;100;dynamic;cores;;none;200566
kira;512;32;32;30;asandPile;lazy;default;100;dynamic;cores;;none;145526
kira;512;64;64;30;asandPile;lazy;default;100;dynamic;cores;;none;144881
kira;512;32;32;30;asandPile;omp_lazy;default;100;dynamic;cores;;none;224864
kira;512;64;64;30;asandPile;omp_lazy;default;100;dynamic;cores;;none;284725
kira;512;32;32;34;asandPile;seq;default;100;dynamic;cores;;none;143904
kira;512;64;64;34;asandPile;seq;default;100;dynamic;cores;;none;145925
kira;512;32;32;34;asandPile;tiled;default;100;dynamic;cores;;none;144601
kira;512;64;64;34;asandPile;tiled;default;100;dynamic;cores;;none;143872
kira;512;32;32;34;asandPile;omp_tiled;default;100;dynamic;cores;;none;159416
kira;512;64;64;34;asandPile;omp_tiled;default;100;dynamic;cores;;none;212957
kira;512;32;32;34;asandPile;omp_task;default;100;dynamic;cores;;none;167916
kira;512;64;64;34;asandPile;omp_task;default;100;dynamic;cores;;none;185733
kira;512;32;32;34;asandPile;lazy;default;100;dynamic;cores;;none;145587
kira;512;64;64;34;asandPile;lazy;default;100;dynamic;cores;;none;142144
kira;512;32;32;34;asandPile;omp_lazy;default;100;dynamic;cores;;none;258366
kira;512;64;64;34;asandPile;omp_lazy;default;100;dynamic;cores;;none;300740
kira;512;32;32;38;asandPile;seq;default;100;dynamic;cores;;none;154256
kira;512;64;64;38;asandPile;seq;default;100;dynamic;cores;;none;143683
kira;512;32;32;38;asandPile;tiled;default;100;dynamic;cores;;none;146202
kira;512;64;64;38;asandPile;tiled;default;100;dynamic;cores;;none;144660
kira;512;32;32;38;asandPile;omp_tiled;default;100;dynamic;cores;;none;171306
kira;512;64;64;38;asandPile;omp_tiled;default;100;dynamic;cores;;none;217324
kira;512;32;32;38;asandPile;omp_task;default;100;dynamic;cores;;none;166506
kira;512;64;64;38;asandPile;omp_task;default;100;dynamic;cores;;none;186539
kira;512;32;32;38;asandPile;lazy;default;100;dynamic;cores;;none;147698
kira;512;64;64;38;asandPile;lazy;default;100;dynamic;cores;;none;150555
kira;512;32;32;38;asandPile;omp_lazy;default;100;dynamic;cores;;none;316158
kira;512;64;64;38;asandPile;omp_lazy;default;100;dynamic;cores;;none;331446
kira;512;32;32;42;asandPile;seq;default;100;dynamic;cores;;none;144500
kira;512;64;64;42;asandPile;seq;default;100;dynamic;cores;;none;150731
kira;512;32;32;42;asandPile;tiled;default;100;dynamic;cores;;none;144903
kira;512;64;64;42;asandPile;tiled;default;100;dynamic;cores;;none;144774
kira;512;32;32;42;asandPile;omp_tiled;default;100;dynamic;cores;;none;173081
kira;512;64;64;42;asandPile;omp_tiled;default;100;dynamic;cores;;none;229915
kira;512;32;32;42;asandPile;omp_task;default;100;dynamic;cores;;none;164571
kira;512;64;64;42;asandPile;omp_task;default;100;dynamic;cores;;none;184341
kira;512;32;32;42;asandPile;lazy;default;100;dynamic;cores;;none;144239
kira;512;64;64;42;asandPile;lazy;default;100;dynamic;cores;;none;143757
kira;512;32;32;42;asandPile;omp_lazy;default;100;dynamic;cores;;none;326612
kira;512;64;64;42;asandPile;omp_lazy;default;100;dynamic;cores;;none;347866
kira;512;32;32;46;asandPile;seq;default;100;dynamic;cores;;none;144493
kira;512;64;64;46;asandPile;seq;default;100;dynamic;cores;;none;143915
kira;512;32;32;46;asandPile;tiled;default;100;dynamic;cores;;none;144370
kira;512;64;64;46;asandPile;tiled;default;100;dynamic;cores;;none;143450
kira;512;32;32;46;asandPile;omp_tiled;default;100;dynamic;cores;;none;178714
kira;512;64;64;46;asandPile;omp_tiled;default;100;dynamic;cores;;none;236439
kira;512;32;32;46;asandPile;omp_task;default;100;dynamic;cores;;none;168735
kira;512;64;64;46;asandPile;omp_task;default;100;dynamic;cores;;none;185706
kira;512;32;32;46;asandPile;lazy;default;100;dynamic;cores;;none;144507
kira;512;64;64;46;asandPile;lazy;default;100;dynamic;cores;;none;143574
kira;512;32;32;46;asandPile;omp_lazy;default;100;dynamic;cores;;none;301227
kira;512;64;64;46;asandPile;omp_lazy;default;100;dynamic;cores;;none;406056
kira;512;32;32;47;asandPile;seq;default;100;dynamic;cores;;none;148811
kira;512;64;64;47;asandPile;seq;default;100;dynamic;cores;;none;147626
kira;512;32;32;47;asandPile;tiled;default;100;dynamic;cores;;none;146165
kira;512;64;64;47;asandPile;tiled;default;100;dynamic;cores;;none;141527
