machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;8;8;18;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2230656
kira;512;16;16;18;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;562482
kira;512;8;8;18;ssandPile;lazy;default;2;dynamic;cores;;none;4278
kira;512;16;16;18;ssandPile;lazy;default;100;dynamic;cores;;none;42386
kira;512;8;8;18;ssandPile;omp_lazy;default;2;dynamic;cores;;none;7907
kira;512;16;16;18;ssandPile;omp_lazy;default;2;dynamic;cores;;none;5831
kira;512;8;8;22;ssandPile;seq;default;100;dynamic;cores;;none;260637
kira;512;16;16;22;ssandPile;seq;default;100;dynamic;cores;;none;265007
kira;512;8;8;22;ssandPile;omp;default;100;dynamic;cores;;none;54312
kira;512;16;16;22;ssandPile;omp;default;100;dynamic;cores;;none;53044
kira;512;8;8;22;ssandPile;tiled;default;100;dynamic;cores;;none;268866
kira;512;16;16;22;ssandPile;tiled;default;100;dynamic;cores;;none;266269
kira;512;8;8;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;63215
kira;512;16;16;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;41166
kira;512;8;8;22;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2689962
kira;512;16;16;22;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;654035
kira;512;8;8;22;ssandPile;lazy;default;2;dynamic;cores;;none;6426
kira;512;16;16;22;ssandPile;lazy;default;2;dynamic;cores;;none;4293
kira;512;8;8;22;ssandPile;omp_lazy;default;2;dynamic;cores;;none;61683
kira;512;16;16;22;ssandPile;omp_lazy;default;2;dynamic;cores;;none;17824
kira;512;8;8;26;ssandPile;seq;default;100;dynamic;cores;;none;263149
kira;512;16;16;26;ssandPile;seq;default;100;dynamic;cores;;none;268376
kira;512;8;8;26;ssandPile;omp;default;100;dynamic;cores;;none;75296
kira;512;16;16;26;ssandPile;omp;default;100;dynamic;cores;;none;67133
kira;512;8;8;26;ssandPile;tiled;default;100;dynamic;cores;;none;270708
kira;512;16;16;26;ssandPile;tiled;default;100;dynamic;cores;;none;264127
kira;512;8;8;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;59106
kira;512;16;16;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;47929
kira;512;8;8;26;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2202290
kira;512;16;16;26;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;619391
kira;512;8;8;26;ssandPile;lazy;default;2;dynamic;cores;;none;3887
kira;512;16;16;26;ssandPile;lazy;default;100;dynamic;cores;;none;48875
kira;512;8;8;26;ssandPile;omp_lazy;default;2;dynamic;cores;;none;10589
kira;512;16;16;26;ssandPile;omp_lazy;default;2;dynamic;cores;;none;8838
kira;512;8;8;30;ssandPile;seq;default;100;dynamic;cores;;none;268164
kira;512;16;16;30;ssandPile;seq;default;100;dynamic;cores;;none;262323
kira;512;8;8;30;ssandPile;omp;default;100;dynamic;cores;;none;64050
kira;512;16;16;30;ssandPile;omp;default;100;dynamic;cores;;none;67393
kira;512;8;8;30;ssandPile;tiled;default;100;dynamic;cores;;none;267664
kira;512;16;16;30;ssandPile;tiled;default;100;dynamic;cores;;none;267562
kira;512;8;8;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;66690
kira;512;16;16;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;49106
kira;512;8;8;30;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2228659
kira;512;16;16;30;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;627527
kira;512;8;8;30;ssandPile;lazy;default;2;dynamic;cores;;none;4259
kira;512;16;16;30;ssandPile;lazy;default;100;dynamic;cores;;none;51498
kira;512;8;8;30;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9750
kira;512;16;16;30;ssandPile;omp_lazy;default;100;dynamic;cores;;none;39320
kira;512;8;8;34;ssandPile;seq;default;100;dynamic;cores;;none;266369
kira;512;16;16;34;ssandPile;seq;default;100;dynamic;cores;;none;260299
kira;512;8;8;34;ssandPile;omp;default;100;dynamic;cores;;none;65923
kira;512;16;16;34;ssandPile;omp;default;100;dynamic;cores;;none;64849
kira;512;8;8;34;ssandPile;tiled;default;100;dynamic;cores;;none;270530
kira;512;16;16;34;ssandPile;tiled;default;100;dynamic;cores;;none;263741
kira;512;8;8;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;78187
kira;512;16;16;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;55291
kira;512;8;8;34;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2218681
kira;512;16;16;34;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;629002
kira;512;8;8;34;ssandPile;lazy;default;2;dynamic;cores;;none;4188
kira;512;16;16;34;ssandPile;lazy;default;100;dynamic;cores;;none;56848
kira;512;8;8;34;ssandPile;omp_lazy;default;2;dynamic;cores;;none;10445
kira;512;16;16;34;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9657
kira;512;8;8;38;ssandPile;seq;default;100;dynamic;cores;;none;261795
kira;512;16;16;38;ssandPile;seq;default;100;dynamic;cores;;none;260340
kira;512;8;8;38;ssandPile;omp;default;100;dynamic;cores;;none;67775
kira;512;16;16;38;ssandPile;omp;default;100;dynamic;cores;;none;65440
kira;512;8;8;38;ssandPile;tiled;default;100;dynamic;cores;;none;272218
kira;512;16;16;38;ssandPile;tiled;default;100;dynamic;cores;;none;266247
kira;512;8;8;38;ssandPile;omp_tiled;default;100;dynamic;cores;;none;85772
kira;512;16;16;38;ssandPile;omp_tiled;default;100;dynamic;cores;;none;54028
kira;512;8;8;38;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2152193
kira;512;16;16;38;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;627711
kira;512;8;8;38;ssandPile;lazy;default;2;dynamic;cores;;none;3734
kira;512;16;16;38;ssandPile;lazy;default;100;dynamic;cores;;none;39150
kira;512;8;8;38;ssandPile;omp_lazy;default;2;dynamic;cores;;none;11032
kira;512;16;16;38;ssandPile;omp_lazy;default;100;dynamic;cores;;none;43085
kira;512;8;8;42;ssandPile;seq;default;100;dynamic;cores;;none;260638
kira;512;16;16;42;ssandPile;seq;default;100;dynamic;cores;;none;263524
kira;512;8;8;42;ssandPile;omp;default;100;dynamic;cores;;none;89832
kira;512;16;16;42;ssandPile;omp;default;100;dynamic;cores;;none;74582
kira;512;8;8;42;ssandPile;tiled;default;100;dynamic;cores;;none;269483
kira;512;16;16;42;ssandPile;tiled;default;100;dynamic;cores;;none;268324
kira;512;8;8;42;ssandPile;omp_tiled;default;100;dynamic;cores;;none;71199
kira;512;16;16;42;ssandPile;omp_tiled;default;100;dynamic;cores;;none;53437
kira;512;8;8;42;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2199905
kira;512;16;16;42;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;631184
kira;512;8;8;42;ssandPile;lazy;default;2;dynamic;cores;;none;5267
kira;512;16;16;42;ssandPile;lazy;default;100;dynamic;cores;;none;51688
kira;512;8;8;42;ssandPile;omp_lazy;default;2;dynamic;cores;;none;11025
kira;512;16;16;42;ssandPile;omp_lazy;default;2;dynamic;cores;;none;8033
