machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
uhura;512;32;256;1;ssandPile;ocl;default;69191;;cores;;none;313001
uhura;512;64;256;1;ssandPile;ocl;default;69191;;cores;;none;313549
uhura;512;128;256;1;ssandPile;ocl;default;69191;;cores;;none;313167
uhura;512;256;256;1;ssandPile;ocl;default;69191;;cores;;none;313653
uhura;512;512;256;1;ssandPile;ocl;default;69191;;cores;;none;313155
uhura;512;1;512;1;ssandPile;ocl;default;69191;;cores;;none;313798
uhura;512;2;512;1;ssandPile;ocl;default;69191;;cores;;none;313496
uhura;512;4;512;1;ssandPile;ocl;default;69191;;cores;;none;313717
uhura;512;8;512;1;ssandPile;ocl;default;69191;;cores;;none;313528
uhura;512;16;512;1;ssandPile;ocl;default;69191;;cores;;none;313690
uhura;512;32;512;1;ssandPile;ocl;default;69191;;cores;;none;313386
uhura;512;64;512;1;ssandPile;ocl;default;69191;;cores;;none;313935
uhura;512;128;512;1;ssandPile;ocl;default;69191;;cores;;none;313581
uhura;512;256;512;1;ssandPile;ocl;default;69191;;cores;;none;313089
uhura;512;512;512;1;ssandPile;ocl;default;69191;;cores;;none;313893
uhura;512;1;1;1;ssandPile;ocl;default;69191;;cores;;none;313423
uhura;512;2;1;1;ssandPile;ocl;default;69191;;cores;;none;313472
uhura;512;4;1;1;ssandPile;ocl;default;69191;;cores;;none;313089
uhura;512;8;1;1;ssandPile;ocl;default;69191;;cores;;none;312999
uhura;512;16;1;1;ssandPile;ocl;default;69191;;cores;;none;313642
uhura;512;32;1;1;ssandPile;ocl;default;69191;;cores;;none;313375
uhura;512;64;1;1;ssandPile;ocl;default;69191;;cores;;none;313585
uhura;512;128;1;1;ssandPile;ocl;default;69191;;cores;;none;313400
uhura;512;256;1;1;ssandPile;ocl;default;69191;;cores;;none;313722
uhura;512;512;1;1;ssandPile;ocl;default;69191;;cores;;none;313613
uhura;512;1;2;1;ssandPile;ocl;default;69191;;cores;;none;313556
uhura;512;2;2;1;ssandPile;ocl;default;69191;;cores;;none;313438
uhura;512;4;2;1;ssandPile;ocl;default;69191;;cores;;none;313263
uhura;512;8;2;1;ssandPile;ocl;default;69191;;cores;;none;313226
uhura;512;16;2;1;ssandPile;ocl;default;69191;;cores;;none;313504
uhura;512;32;2;1;ssandPile;ocl;default;69191;;cores;;none;313759
uhura;512;64;2;1;ssandPile;ocl;default;69191;;cores;;none;313415
uhura;512;128;2;1;ssandPile;ocl;default;69191;;cores;;none;313902
uhura;512;256;2;1;ssandPile;ocl;default;69191;;cores;;none;313484
uhura;512;512;2;1;ssandPile;ocl;default;69191;;cores;;none;313247
uhura;512;1;4;1;ssandPile;ocl;default;69191;;cores;;none;313119
uhura;512;2;4;1;ssandPile;ocl;default;69191;;cores;;none;313287
uhura;512;4;4;1;ssandPile;ocl;default;69191;;cores;;none;313453
uhura;512;8;4;1;ssandPile;ocl;default;69191;;cores;;none;313420
uhura;512;16;4;1;ssandPile;ocl;default;69191;;cores;;none;313675
uhura;512;32;4;1;ssandPile;ocl;default;69191;;cores;;none;313700
uhura;512;64;4;1;ssandPile;ocl;default;69191;;cores;;none;313972
uhura;512;128;4;1;ssandPile;ocl;default;69191;;cores;;none;313228
uhura;512;256;4;1;ssandPile;ocl;default;69191;;cores;;none;313413
uhura;512;512;4;1;ssandPile;ocl;default;69191;;cores;;none;313423
uhura;512;1;8;1;ssandPile;ocl;default;69191;;cores;;none;313621
uhura;512;2;8;1;ssandPile;ocl;default;69191;;cores;;none;313377
uhura;512;4;8;1;ssandPile;ocl;default;69191;;cores;;none;313806
uhura;512;8;8;1;ssandPile;ocl;default;69191;;cores;;none;313774
uhura;512;16;8;1;ssandPile;ocl;default;69191;;cores;;none;313428
uhura;512;32;8;1;ssandPile;ocl;default;69191;;cores;;none;313381
uhura;512;64;8;1;ssandPile;ocl;default;69191;;cores;;none;313930
uhura;512;128;8;1;ssandPile;ocl;default;69191;;cores;;none;316347
uhura;512;256;8;1;ssandPile;ocl;default;69191;;cores;;none;316170
uhura;512;512;8;1;ssandPile;ocl;default;69191;;cores;;none;316461
uhura;512;1;16;1;ssandPile;ocl;default;69191;;cores;;none;316229
uhura;512;2;16;1;ssandPile;ocl;default;69191;;cores;;none;316338
uhura;512;4;16;1;ssandPile;ocl;default;69191;;cores;;none;316308
uhura;512;8;16;1;ssandPile;ocl;default;69191;;cores;;none;316443
uhura;512;16;16;1;ssandPile;ocl;default;69191;;cores;;none;316219
uhura;512;32;16;1;ssandPile;ocl;default;69191;;cores;;none;316387
uhura;512;64;16;1;ssandPile;ocl;default;69191;;cores;;none;316544
uhura;512;128;16;1;ssandPile;ocl;default;69191;;cores;;none;315620
uhura;512;256;16;1;ssandPile;ocl;default;69191;;cores;;none;315683
uhura;512;512;16;1;ssandPile;ocl;default;69191;;cores;;none;315972
uhura;512;1;32;1;ssandPile;ocl;default;69191;;cores;;none;316266
uhura;512;2;32;1;ssandPile;ocl;default;69191;;cores;;none;315860
uhura;512;4;32;1;ssandPile;ocl;default;69191;;cores;;none;316041
uhura;512;8;32;1;ssandPile;ocl;default;69191;;cores;;none;315417
uhura;512;16;32;1;ssandPile;ocl;default;69191;;cores;;none;316033
uhura;512;32;32;1;ssandPile;ocl;default;69191;;cores;;none;328379
uhura;512;64;32;1;ssandPile;ocl;default;69191;;cores;;none;316182
uhura;512;128;32;1;ssandPile;ocl;default;69191;;cores;;none;316319
uhura;512;256;32;1;ssandPile;ocl;default;69191;;cores;;none;316246
uhura;512;512;32;1;ssandPile;ocl;default;69191;;cores;;none;316141
uhura;512;1;64;1;ssandPile;ocl;default;69191;;cores;;none;315956
uhura;512;2;64;1;ssandPile;ocl;default;69191;;cores;;none;316295
uhura;512;4;64;1;ssandPile;ocl;default;69191;;cores;;none;316260
uhura;512;8;64;1;ssandPile;ocl;default;69191;;cores;;none;315951
uhura;512;16;64;1;ssandPile;ocl;default;69191;;cores;;none;316625
uhura;512;32;64;1;ssandPile;ocl;default;69191;;cores;;none;316078
uhura;512;64;64;1;ssandPile;ocl;default;69191;;cores;;none;316458
uhura;512;128;64;1;ssandPile;ocl;default;69191;;cores;;none;315845
uhura;512;256;64;1;ssandPile;ocl;default;69191;;cores;;none;316465
uhura;512;512;64;1;ssandPile;ocl;default;69191;;cores;;none;317413
uhura;512;1;128;1;ssandPile;ocl;default;69191;;cores;;none;316271
uhura;512;2;128;1;ssandPile;ocl;default;69191;;cores;;none;316307
uhura;512;4;128;1;ssandPile;ocl;default;69191;;cores;;none;316289
uhura;512;8;128;1;ssandPile;ocl;default;69191;;cores;;none;317519
uhura;512;16;128;1;ssandPile;ocl;default;69191;;cores;;none;315719
uhura;512;32;128;1;ssandPile;ocl;default;69191;;cores;;none;316242
